01:33:08.339{"AirTemp":"15.9","Humidity":"74.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"239","WindSpeed":"4.3"}
01:34:08.349{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.1","WindDirection":"259","WindSpeed":"3.6"}
01:35:08.353{"AirTemp":"16.0","Humidity":"75.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.3","WindDirection":"217","WindSpeed":"2.6"}
01:36:08.381{"AirTemp":"15.9","Humidity":"74.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.3","WindDirection":"240","WindSpeed":"3.1"}
01:37:08.371{"AirTemp":"16.0","Humidity":"75.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.3","WindDirection":"254","WindSpeed":"3.3"}
01:38:08.397{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.1","Rainfall":"1","TrackTemp":"19.3","WindDirection":"175","WindSpeed":"3.4"}
01:39:08.406{"AirTemp":"16.0","Humidity":"75.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.3","WindDirection":"268","WindSpeed":"2.8"}
01:40:08.441{"AirTemp":"16.0","Humidity":"75.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.3","WindDirection":"250","WindSpeed":"2.3"}
01:41:08.443{"AirTemp":"16.0","Humidity":"73.0","Pressure":"1010.0","Rainfall":"1","TrackTemp":"19.3","WindDirection":"245","WindSpeed":"2.6"}
01:42:08.455{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.0","Rainfall":"1","TrackTemp":"19.3","WindDirection":"268","WindSpeed":"2.2"}
01:43:08.507{"AirTemp":"16.1","Humidity":"74.0","Pressure":"1009.9","Rainfall":"1","TrackTemp":"19.4","WindDirection":"249","WindSpeed":"2.6"}
01:44:08.517{"AirTemp":"16.0","Humidity":"73.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.4","WindDirection":"282","WindSpeed":"3.8"}
01:45:08.482{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.1","Rainfall":"1","TrackTemp":"19.4","WindDirection":"229","WindSpeed":"3.9"}
